wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T01:22:18.830866 536367.409285897 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 2 10 9 0 0
2025-12-08T01:22:19.339232 536367.917770794 cubic 111.806 3.757 66 1460 13.800000 65535 81798 144577 0 103 59 43 0
2025-12-08T01:22:19.339232 536367.917770794 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:19.848070 536368.426496185 cubic 100.451 0.191 89 1460 20.700000 65535 398618 461397 0 320 276 43 0
2025-12-08T01:22:19.848070 536368.426496185 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:20.355746 536368.934373678 cubic 106.019 2.191 89 1460 19.600000 65535 703758 766537 0 529 485 43 0
2025-12-08T01:22:20.355746 536368.934373678 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:20.869480 536369.448117172 cubic 100.839 0.269 89 1460 20.600000 65535 1026418 1089197 0 750 706 43 0
2025-12-08T01:22:20.869480 536369.448117172 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:21.387174 536369.965783708 cubic 101.630 0.854 89 1460 20.500000 65535 1343238 1407477 0 968 923 44 0
2025-12-08T01:22:21.387174 536369.965783708 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:21.913220 536370.491673530 cubic 101.278 0.349 89 1460 20.500000 65535 1664438 1727217 0 1187 1143 43 0
2025-12-08T01:22:21.913220 536370.491673530 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:22.424358 536371.002946033 cubic 100.709 0.394 89 1460 20.600000 65535 1985638 2048417 0 1407 1363 43 0
2025-12-08T01:22:22.424358 536371.002946033 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:22.936231 536371.514704568 cubic 101.595 0.625 89 1460 20.500000 65535 2309758 2373997 0 1630 1585 44 0
2025-12-08T01:22:22.936231 536371.514704568 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:23.451841 536372.030297897 cubic 100.867 0.257 89 1460 20.600000 65535 2626578 2689357 0 1846 1802 43 0
2025-12-08T01:22:23.451841 536372.030297897 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:23.965960 536372.544414049 cubic 101.078 0.599 89 1460 20.600000 65535 2943398 3007637 0 2064 2019 44 0
2025-12-08T01:22:23.965960 536372.544414049 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:24.480663 536373.059264476 cubic 101.261 0.627 89 1460 20.500000 65535 3276278 3339057 0 2291 2247 43 0
2025-12-08T01:22:24.480663 536373.059264476 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:25.000976 536373.579438125 cubic 100.799 0.117 89 1460 20.600000 65535 3597478 3661717 0 2512 2467 44 0
2025-12-08T01:22:25.000976 536373.579438125 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:25.519982 536374.098422341 cubic 100.929 0.193 89 1460 20.600000 65535 3923058 3985837 0 2734 2690 43 0
2025-12-08T01:22:25.519982 536374.098422341 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:26.034968 536374.613430348 cubic 101.438 0.529 89 1460 20.500000 65535 4242798 4307037 0 2954 2909 44 0
2025-12-08T01:22:26.034968 536374.613430348 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:26.544528 536375.123071092 cubic 100.655 0.329 89 1460 20.700000 65535 4568378 4632617 0 3177 3132 44 0
2025-12-08T01:22:26.544528 536375.123071092 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:27.056010 536375.634450217 cubic 102.874 0.890 89 1460 20.200000 65535 4889578 4952357 0 3396 3352 43 0
2025-12-08T01:22:27.056010 536375.634450217 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:27.566495 536376.145001109 cubic 100.961 0.561 89 1460 20.600000 65535 5206398 5269177 0 3613 3569 43 0
2025-12-08T01:22:27.566495 536376.145001109 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:28.080607 536376.659047844 cubic 103.227 0.928 89 1460 20.100000 65535 5526138 5590377 0 3833 3788 44 0
2025-12-08T01:22:28.080607 536376.659047844 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:28.594214 536377.172783626 cubic 101.121 0.099 89 1460 20.600000 65535 5845878 5908657 0 4051 4007 43 0
2025-12-08T01:22:28.594214 536377.172783626 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:29.107355 536377.685803924 cubic 101.212 0.756 89 1460 20.500000 65535 6167078 6229857 0 4271 4227 43 0
2025-12-08T01:22:29.107355 536377.685803924 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:29.620577 536378.199025509 cubic 101.155 0.558 89 1460 20.600000 65535 6488278 6551057 0 4491 4447 43 0
2025-12-08T01:22:29.620577 536378.199025509 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:30.132548 536378.710998870 cubic 100.777 0.178 89 1460 20.600000 65535 6813858 6876637 0 4714 4670 43 0
2025-12-08T01:22:30.132548 536378.710998870 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:30.663617 536379.242425488 cubic 115.009 1.461 89 1460 18.100000 65535 7145278 7209517 0 4942 4897 44 0
2025-12-08T01:22:30.663617 536379.242425488 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:31.199595 536379.778064059 cubic 100.881 0.499 89 1460 20.600000 65535 7476698 7540937 0 5169 5124 44 0
2025-12-08T01:22:31.199595 536379.778064059 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:31.711568 536380.290209083 cubic 100.857 0.246 89 1460 20.600000 65535 7808118 7872357 0 5396 5351 44 0
2025-12-08T01:22:31.711568 536380.290209083 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:32.226405 536380.805032216 cubic 112.690 4.260 89 1460 18.400000 65535 8123478 8187717 0 5612 5567 44 0
2025-12-08T01:22:32.226405 536380.805032216 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:32.769859 536381.348996112 cubic 105.783 1.884 89 1460 19.700000 65535 8447598 8511837 0 5834 5789 44 0
2025-12-08T01:22:32.769859 536381.348996112 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
2025-12-08T01:22:33.283731 536381.862182654 cubic 100.779 0.225 89 1460 20.600000 65535 8773178 8835957 0 6056 6012 43 0
2025-12-08T01:22:33.283731 536381.862182654 cubic 119.361 41.173 10 1460 1.960000 65535 163 162 4 12 11 0 0
