wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T00:12:53.543956 532202.122411281 vegas 10.879 0.192 101 1460 130.000000 79 1565158 1623557 0 1115 1083 40 0
2025-12-08T00:12:54.052795 532202.631332653 vegas 18.262 1.436 128 1460 98.200000 96 3820858 3885097 0 2664 2629 44 0
2025-12-08T00:12:54.566295 532203.145262644 vegas 11.327 0.254 139 1460 172.000000 103 5894058 5958297 0 4084 4049 44 0
2025-12-08T00:12:55.086942 532203.665463356 vegas 12.823 0.195 165 1460 180.000000 123 8049018 8111797 0 5559 5527 43 0
2025-12-08T00:12:55.596390 532204.174871968 vegas 11.307 0.859 176 1460 218.000000 132 10501818 10564597 0 7239 7208 43 0
2025-12-08T00:12:56.112602 532204.691020210 vegas 10.690 0.485 187 1460 245.000000 139 13013018 13059737 0 8948 8929 32 0
2025-12-08T00:12:56.620356 532205.198813059 vegas 12.205 0.414 184 1460 211.000000 142 15477498 15541737 0 10648 10618 44 0
2025-12-08T00:12:57.137901 532205.716513481 vegas 11.577 1.056 191 1460 231.000000 142 17918618 17977017 0 12316 12291 40 0
2025-12-08T00:12:57.648110 532206.226557871 vegas 12.518 1.365 194 1460 217.000000 145 20390398 20390397 0 13969 14092 0 0
2025-12-08T00:12:58.159620 532206.738032861 vegas 10.752 0.329 211 1460 275.000000 157 22488418 22539517 0 15441 15535 35 0
2025-12-08T00:12:58.667493 532207.245971330 vegas 10.913 0.340 222 1460 285.000000 166 24812738 24876977 0 17042 17128 44 0
2025-12-08T00:12:59.187862 532207.766296579 vegas 17.962 0.879 206 1460 161.000000 166 27332698 27396937 0 18768 18855 44 0
2025-12-08T00:12:59.697409 532208.275830602 vegas 11.660 0.508 208 1460 250.000000 166 29711038 29775277 0 20397 20493 44 0
2025-12-08T00:13:00.211567 532208.790016959 vegas 11.756 0.642 203 1460 242.000000 166 32233918 32298157 0 22125 22224 44 0
2025-12-08T00:13:00.721063 532209.299532231 vegas 12.616 0.871 214 1460 238.000000 166 34613718 34673577 0 23752 23880 41 0
2025-12-08T00:13:01.234159 532209.812634398 vegas 12.130 0.837 220 1460 254.000000 166 36926358 36986217 0 25336 25467 41 0
2025-12-08T00:13:01.752448 532210.330948638 vegas 13.495 0.598 226 1460 235.000000 169 39395218 39459457 0 27030 27176 44 0
2025-12-08T00:13:02.266792 532210.845260533 vegas 11.130 0.516 229 1460 288.000000 171 41534118 41592517 0 28491 28642 40 0
2025-12-08T00:13:02.779283 532211.357707126 vegas 12.273 0.879 231 1460 264.000000 175 43338678 43392697 0 29724 29878 37 0
2025-12-08T00:13:03.294113 532211.872534094 vegas 12.180 0.785 258 1460 297.000000 193 45918498 45982737 0 31498 31646 44 0
2025-12-08T00:13:03.804151 532212.382639145 vegas 12.369 0.253 237 1460 269.000000 193 48222378 48279317 0 33071 33232 39 0
2025-12-08T00:13:04.315830 532212.894271836 vegas 11.990 0.107 249 1460 291.000000 193 50669338 50733577 0 34752 34909 44 0
2025-12-08T00:13:04.825129 532213.403595692 vegas 11.812 0.286 234 1460 278.000000 193 53199518 53244777 0 36472 36642 31 0
2025-12-08T00:13:05.343403 532213.921817681 vegas 11.070 0.359 228 1460 289.000000 193 55669838 55723857 0 38170 38334 37 0
2025-12-08T00:13:05.852057 532214.430479381 vegas 10.851 0.407 230 1460 297.000000 193 58134318 58160597 0 39839 40037 18 0
2025-12-08T00:13:06.363988 532214.942439647 vegas 12.217 0.261 229 1460 263.000000 193 60366658 60411917 0 41381 41599 31 0
2025-12-08T00:13:06.873941 532215.452396407 vegas 11.794 1.555 219 1460 260.000000 193 62650098 62714337 0 42958 43163 44 0
2025-12-08T00:13:07.382667 532215.961087730 vegas 11.300 0.038 202 1460 251.000000 193 65091218 65155457 0 44630 44872 44 0
2025-12-08T00:13:07.894398 532216.472833707 vegas 11.872 1.207 186 1460 220.000000 186 67412618 67476857 0 46220 46537 44 0
2025-12-08T00:13:08.407935 532216.986665938 vegas 13.720 0.420 178 1460 182.000000 178 69395298 69459537 0 47578 47910 44 0
2025-12-08T00:13:08.952307 532217.530764589 vegas 11.118 0.117 185 1460 233.000000 176 71383818 71427617 0 48926 49330 30 0
2025-12-08T00:13:09.463710 532218.042291401 vegas 10.939 0.389 193 1460 247.000000 176 73861438 73925677 0 50637 51041 44 0
2025-12-08T00:13:09.973740 532218.552148535 vegas 10.673 0.489 225 1460 295.000000 176 76285038 76339057 0 52290 52753 37 0
2025-12-08T00:13:10.481698 532219.060113994 vegas 11.800 1.256 226 1460 268.000000 176 78645858 78710097 0 53914 54423 44 0
2025-12-08T00:13:10.987752 532219.566171820 vegas 11.226 0.743 219 1460 273.000000 176 81184798 81249037 0 55653 56162 44 0
2025-12-08T00:13:11.493807 532220.072226187 vegas 10.688 0.228 226 1460 296.000000 176 83398158 83458017 0 57166 57696 41 0
2025-12-08T00:13:12.001481 532220.579906400 vegas 11.226 0.256 213 1460 266.000000 176 85960458 86007177 0 58912 59462 32 0
2025-12-08T00:13:12.511756 532221.090176941 vegas 16.813 0.241 195 1460 163.000000 176 88309598 88365077 0 60527 61072 38 0
2025-12-08T00:13:13.024052 532221.602467279 vegas 16.116 0.155 190 1460 165.000000 176 90560918 90617857 0 62070 62624 39 0
2025-12-08T00:13:13.533484 532222.111905792 vegas 11.526 0.631 182 1460 221.000000 176 93039998 93039997 0 63729 64342 0 0
2025-12-08T00:13:14.042851 532222.621495594 vegas 13.225 0.503 193 1460 205.000000 176 95421258 95481117 0 65401 65998 41 0
