wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-07T23:53:19.754880 531028.333382834 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:19.754880 531028.333382834 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:19.754880 531028.333382834 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:20.262159 531028.840587329 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:20.262159 531028.840587329 bbr 27.574 1.460 25 1460 10.300000 16 379638 665797 0 459 282 43 4380
2025-12-07T23:53:20.262159 531028.840587329 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:20.262159 531028.840587329 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:20.776143 531029.354632750 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:20.776143 531029.354632750 bbr 23.945 0.713 36 1460 11.300000 16 1004518 1268777 0 872 690 24 10220
2025-12-07T23:53:20.776143 531029.354632750 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:20.776143 531029.354632750 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:21.300922 531029.879364640 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:21.300922 531029.879364640 bbr 23.964 1.113 24 1460 10.200000 16 1569538 1870297 0 1284 1102 43 18980
2025-12-07T23:53:21.300922 531029.879364640 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:21.300922 531029.879364640 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:21.816199 531030.394660999 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:21.816199 531030.394660999 bbr 21.603 0.794 28 1460 10.500000 16 2195878 2468897 0 1694 1506 20 24820
2025-12-07T23:53:21.816199 531030.394660999 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:21.816199 531030.394660999 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:22.326954 531030.905385898 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:22.326954 531030.905385898 bbr 26.888 1.077 27 1460 10.400000 16 2752138 3068957 0 2105 1915 44 33580
2025-12-07T23:53:22.326954 531030.905385898 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:22.326954 531030.905385898 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:22.837455 531031.415916005 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:22.837455 531031.415916005 bbr 22.739 0.705 30 1460 10.900000 16 3378478 3669017 0 2516 2316 22 39420
2025-12-07T23:53:22.837455 531031.415916005 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:22.837455 531031.415916005 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:23.355577 531031.934204485 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:23.355577 531031.934204485 bbr 26.730 1.549 28 1460 10.400000 16 3920138 4251557 0 2915 2729 44 48180
2025-12-07T23:53:23.355577 531031.934204485 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:23.355577 531031.934204485 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:23.872465 531032.450886354 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:23.872465 531032.450886354 bbr 25.187 1.178 28 1460 10.400000 16 4569838 4877897 0 3344 3132 24 54020
2025-12-07T23:53:23.872465 531032.450886354 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:23.872465 531032.450886354 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:24.379810 531032.958323853 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:24.379810 531032.958323853 bbr 28.731 2.264 32 1460 10.600000 16 5149458 5441457 0 3730 3529 7 62780
2025-12-07T23:53:24.379810 531032.958323853 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:24.379810 531032.958323853 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:24.889819 531033.468249907 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:24.889819 531033.468249907 bbr 23.542 0.828 28 1460 10.600000 16 5740758 6060497 0 4154 3934 22 68620
2025-12-07T23:53:24.889819 531033.468249907 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:24.889819 531033.468249907 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:25.398901 531033.977363214 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:25.398901 531033.977363214 bbr 14.854 3.207 30 1460 13.100000 16 6329138 6644497 0 4554 4337 13 77380
2025-12-07T23:53:25.398901 531033.977363214 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:25.398901 531033.977363214 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:25.915495 531034.493950609 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:25.915495 531034.493950609 bbr 22.892 0.440 30 1460 12.200000 16 6926278 7257697 0 4974 4746 20 83220
2025-12-07T23:53:25.915495 531034.493950609 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:25.915495 531034.493950609 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:26.432977 531035.011418487 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:26.432977 531035.011418487 bbr 24.541 0.558 30 1460 10.200000 16 7520498 7840237 0 5373 5153 6 91980
2025-12-07T23:53:26.432977 531035.011418487 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:26.432977 531035.011418487 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:26.942532 531035.521002279 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:26.942532 531035.521002279 bbr 23.964 1.450 30 1460 11.800000 16 8111798 8469497 0 5804 5558 28 97820
2025-12-07T23:53:26.942532 531035.521002279 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:26.942532 531035.521002279 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:27.454037 531036.032490960 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:27.454037 531036.032490960 bbr 28.556 1.062 30 1460 10.900000 16 8662218 9052037 0 6203 5971 44 106580
2025-12-07T23:53:27.454037 531036.032490960 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:27.454037 531036.032490960 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:27.973410 531036.551842851 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:27.973410 531036.551842851 bbr 21.413 0.501 28 1460 10.200000 16 9311918 9669617 0 6626 6380 18 112420
2025-12-07T23:53:27.973410 531036.551842851 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:27.973410 531036.551842851 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
2025-12-07T23:53:28.486866 531037.065429377 bbr 27.714 1.405 8 1460 10.400000 16 34476478 34923237 1 23934 23626 0 421940
2025-12-07T23:53:28.486866 531037.065429377 bbr 26.280 1.863 32 1460 10.500000 16 9856498 10260917 0 7031 6788 44 121180
2025-12-07T23:53:28.486866 531037.065429377 bbr 28.698 1.076 30 1460 10.700000 16 33793198 34321717 1 23520 23196 0 413180
2025-12-07T23:53:28.486866 531037.065429377 bbr 21.809 2.183 34 1460 11.800000 16 19530458 19818077 1 13588 13389 0 239440
