wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T00:05:15.308570 531743.887380385 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 2 6 6 0 0
2025-12-08T00:05:15.819055 531744.397496114 cubic 10.567 0.087 68 1460 90.200000 68 2020678 2079077 0 1427 1398 40 0
2025-12-08T00:05:15.819055 531744.397496114 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:16.328729 531744.907357304 cubic 11.558 0.138 68 1460 82.500000 68 4245718 4302657 0 2950 2923 39 0
2025-12-08T00:05:16.328729 531744.907357304 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:16.845474 531745.423921965 cubic 10.707 0.048 68 1460 89.000000 68 6577338 6632817 0 4546 4522 38 0
2025-12-08T00:05:16.845474 531745.423921965 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:17.358641 531745.937162681 cubic 11.983 0.359 68 1460 79.500000 68 9209718 9273957 0 6355 6325 44 0
2025-12-08T00:05:17.358641 531745.937162681 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:17.882335 531746.461148967 cubic 36.071 0.214 68 1460 26.400000 68 11358838 11423077 0 7827 7809 44 0
2025-12-08T00:05:17.882335 531746.461148967 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:18.398858 531746.977343048 cubic 10.914 0.338 68 1460 87.300000 68 14064218 14126997 0 9679 9663 43 0
2025-12-08T00:05:18.398858 531746.977343048 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:18.906473 531747.484949146 cubic 10.694 0.190 68 1460 89.100000 68 16385618 16441097 0 11264 11335 38 0
2025-12-08T00:05:18.906473 531747.484949146 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:19.422913 531748.001329120 cubic 10.958 0.311 68 1460 87.000000 68 18825278 18871997 0 12929 13050 32 0
2025-12-08T00:05:19.422913 531748.001329120 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:19.931453 531748.510030054 cubic 10.559 0.042 68 1460 90.300000 68 21352538 21408017 0 14666 15013 38 0
2025-12-08T00:05:19.931453 531748.510030054 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:20.441450 531749.019871079 cubic 10.797 0.188 68 1460 88.300000 68 23679778 23739637 0 16263 16733 41 0
2025-12-08T00:05:20.441450 531749.019871079 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:20.949969 531749.528850604 cubic 11.198 0.240 68 1460 85.100000 68 26284418 26341357 0 18045 18551 39 0
2025-12-08T00:05:20.949969 531749.528850604 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:21.461702 531750.040142869 cubic 11.998 0.526 68 1460 79.400000 68 28804378 28867157 0 19775 20400 43 0
2025-12-08T00:05:21.461702 531750.040142869 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:21.972220 531750.550669265 cubic 11.614 0.399 68 1460 82.100000 68 31084898 31141837 0 21333 21980 39 0
2025-12-08T00:05:21.972220 531750.550669265 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:22.481536 531751.060078994 cubic 10.561 0.048 68 1460 90.200000 68 33413598 33470537 0 22928 23578 39 0
2025-12-08T00:05:22.481536 531751.060078994 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:22.993131 531751.571607163 cubic 11.151 0.416 68 1460 85.500000 68 36064958 36127737 0 24748 25460 43 0
2025-12-08T00:05:22.993131 531751.571607163 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:23.507620 531752.086193099 cubic 11.213 0.190 68 1460 85.000000 68 38473958 38526517 0 26391 27198 36 0
2025-12-08T00:05:23.507620 531752.086193099 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:24.019130 531752.597580573 cubic 11.102 0.430 68 1460 85.800000 68 41042098 41097577 0 28152 29164 38 0
2025-12-08T00:05:24.019130 531752.597580573 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:24.536455 531753.114955730 cubic 10.783 0.204 68 1460 88.400000 68 43180998 43239397 0 29619 30776 40 0
2025-12-08T00:05:24.536455 531753.114955730 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:25.113976 531753.692568909 cubic 15.214 3.129 68 1460 62.600000 68 45248358 45311137 0 31038 32192 43 0
2025-12-08T00:05:25.113976 531753.692568909 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:25.680071 531754.258811092 cubic 12.860 1.923 68 1460 74.100000 68 47998998 48063237 0 32923 34080 44 0
2025-12-08T00:05:25.680071 531754.258811092 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:26.214949 531754.793369049 cubic 10.662 0.119 68 1460 89.400000 68 50453258 50507277 0 34597 35877 37 0
2025-12-08T00:05:26.214949 531754.793369049 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:26.724547 531755.302985869 cubic 10.505 0.052 68 1460 90.700000 68 52892918 52949857 0 36270 37686 39 0
2025-12-08T00:05:26.724547 531755.302985869 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:27.236552 531755.814975169 cubic 10.577 0.257 68 1460 90.100000 68 55329658 55329657 0 37900 39482 0 0
2025-12-08T00:05:27.236552 531755.814975169 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:27.744249 531756.322861943 cubic 21.682 0.725 68 1460 44.000000 68 57709458 57770777 0 39572 41114 42 0
2025-12-08T00:05:27.744249 531756.322861943 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:28.254721 531756.833153504 cubic 10.767 0.074 68 1460 88.500000 68 60363738 60376877 0 41357 42999 9 0
2025-12-08T00:05:28.254721 531756.833153504 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:28.767362 531757.345807454 cubic 11.059 0.448 68 1460 86.200000 68 62102598 62166837 0 42583 44235 44 0
2025-12-08T00:05:28.767362 531757.345807454 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:29.282618 531757.861047612 cubic 11.594 1.012 68 1460 82.200000 68 63950958 64007897 0 43844 45549 39 0
2025-12-08T00:05:29.282618 531757.861047612 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:29.791977 531758.370626825 cubic 13.492 0.236 68 1460 70.600000 68 65186118 65250357 0 44695 46405 44 0
2025-12-08T00:05:29.791977 531758.370626825 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:30.312683 531758.891114183 cubic 10.926 0.089 68 1460 87.200000 68 67850618 67906097 0 46514 48267 38 0
2025-12-08T00:05:30.312683 531758.891114183 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:30.827775 531759.406207891 cubic 10.949 0.296 68 1460 87.000000 68 70268378 70331157 0 48175 50005 43 0
2025-12-08T00:05:30.827775 531759.406207891 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:31.339622 531759.918132234 cubic 10.742 0.218 68 1460 88.700000 68 72884698 72943097 0 49964 51886 40 0
2025-12-08T00:05:31.339622 531759.918132234 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:31.867551 531760.446001656 cubic 34.471 3.401 68 1460 27.600000 68 74839638 74903877 0 51307 53237 44 0
2025-12-08T00:05:31.867551 531760.446001656 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:32.433015 531761.011432140 cubic 10.333 0.073 68 1460 92.200000 68 77441358 77499757 0 53085 55091 40 0
2025-12-08T00:05:32.433015 531761.011432140 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:32.941210 531761.519711302 cubic 11.004 0.562 68 1460 86.600000 68 79768598 79832837 0 54683 56872 44 0
2025-12-08T00:05:32.941210 531761.519711302 cubic 33.802 23.071 10 1460 6.910000 65535 163 162 4 9 8 0 0
2025-12-08T00:05:33.453719 531762.032151640 cubic 10.570 0.278 68 1460 90.200000 68 82123578 82179057 0 56290 58561 38 0
