wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T01:15:40.890295 535969.474656113 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25321 25319 0 0
2025-12-08T01:15:40.890295 535969.474656113 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:40.890295 535969.474656113 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
2025-12-08T01:15:41.452980 535970.031413545 reno 65.429 24.864 40 1460 14.300000 65535 43838 102237 0 73 32 40 0
2025-12-08T01:15:41.452980 535970.031413545 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25321 25319 0 0
2025-12-08T01:15:41.452980 535970.031413545 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:41.452980 535970.031413545 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
2025-12-08T01:15:41.991270 535970.570069308 reno 51.584 0.055 88 1460 39.900000 65535 680398 744637 0 513 468 44 0
2025-12-08T01:15:41.991270 535970.570069308 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25321 25319 0 0
2025-12-08T01:15:41.991270 535970.570069308 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:41.991270 535970.570069308 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
2025-12-08T01:15:42.506543 535971.084971934 reno 50.759 0.102 88 1460 40.500000 65535 1319878 1384117 0 951 906 44 0
2025-12-08T01:15:42.506543 535971.084971934 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25321 25319 0 0
2025-12-08T01:15:42.506543 535971.084971934 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:42.506543 535971.084971934 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
2025-12-08T01:15:43.023250 535971.601934100 reno 59.521 0.615 88 1460 34.500000 65535 1962278 2026517 0 1391 1346 44 0
2025-12-08T01:15:43.023250 535971.601934100 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25322 25320 0 0
2025-12-08T01:15:43.023250 535971.601934100 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:43.023250 535971.601934100 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
2025-12-08T01:15:43.547580 535972.126340446 reno 50.526 0.063 88 1460 40.700000 65535 2604678 2668917 0 1831 1786 44 0
2025-12-08T01:15:43.547580 535972.126340446 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25322 25320 0 0
2025-12-08T01:15:43.547580 535972.126340446 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:43.547580 535972.126340446 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
2025-12-08T01:15:44.064897 535972.643326111 reno 50.779 0.404 88 1460 40.500000 65535 3247078 3311317 0 2271 2226 44 0
2025-12-08T01:15:44.064897 535972.643326111 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25322 25320 0 0
2025-12-08T01:15:44.064897 535972.643326111 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:44.064897 535972.643326111 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
2025-12-08T01:15:44.576731 535973.155157381 reno 50.801 0.016 88 1460 40.500000 65535 3889478 3953717 0 2711 2666 44 0
2025-12-08T01:15:44.576731 535973.155157381 reno 51.045 0.194 101 1460 46.200000 65535 36958478 36958477 1 25322 25320 0 0
2025-12-08T01:15:44.576731 535973.155157381 reno 50.898 0.352 88 1460 40.400000 65535 36352578 36352577 1 24910 24909 0 0
2025-12-08T01:15:44.576731 535973.155157381 reno 50.457 0.027 89 1460 41.200000 65535 35809458 35809457 1 24539 24539 0 0
