wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T00:57:37.818822 534886.397232701 bbr 51.808 2.681 40 1460 7.990000 65535 42378 73037 0 53 31 21 0
2025-12-08T00:57:38.327260 534886.905728615 bbr 50.914 0.502 108 1460 10.100000 50 614698 677477 0 467 423 43 0
2025-12-08T00:57:38.845787 534887.424309592 bbr 50.609 0.051 104 1460 12.600000 50 1260018 1322797 0 909 865 43 0
2025-12-08T00:57:39.360239 534887.938690415 bbr 50.300 0.016 110 1460 12.600000 50 1900958 1965197 0 1349 1304 44 0
2025-12-08T00:57:39.867356 534888.445785756 bbr 50.622 0.190 110 1460 12.600000 50 2534598 2598837 0 1783 1738 44 0
2025-12-08T00:57:40.381600 534888.960084573 bbr 50.851 0.280 112 1460 12.600000 50 3159478 3223717 0 2211 2166 44 0
2025-12-08T00:57:40.900126 534889.478547036 bbr 50.607 0.111 108 1460 12.600000 50 3807718 3871957 0 2655 2610 44 0
2025-12-08T00:57:41.413765 534889.992188521 bbr 50.267 0.012 106 1460 12.700000 50 4450118 4511437 0 3093 3050 42 0
2025-12-08T00:57:41.922070 534890.500551331 bbr 50.727 0.102 106 1460 12.700000 50 5101278 5162597 0 3539 3496 42 0
2025-12-08T00:57:42.439329 534891.017757674 bbr 50.456 0.033 106 1460 12.600000 50 5734918 5799157 0 3975 3930 44 0
2025-12-08T00:57:42.952717 534891.531138987 bbr 50.626 0.168 110 1460 12.600000 50 6378778 6443017 0 4416 4371 44 0
2025-12-08T00:57:43.468009 534892.046457767 bbr 50.414 0.060 108 1460 12.600000 50 7019718 7083957 0 4855 4810 44 0
2025-12-08T00:57:43.978558 534892.557003656 bbr 51.919 2.164 104 1460 12.600000 50 7656278 7720517 0 5291 5246 44 0
2025-12-08T00:57:44.491605 534893.070039294 bbr 50.869 0.304 106 1460 12.600000 50 8301598 8365837 0 5733 5688 44 0
2025-12-08T00:57:45.004478 534893.582937892 bbr 50.527 0.114 114 1460 12.600000 50 8935238 8999477 0 6167 6122 44 0
2025-12-08T00:57:45.516314 534894.094755082 bbr 50.485 0.291 108 1460 12.700000 50 9571798 9636037 0 6603 6558 44 0
2025-12-08T00:57:46.028126 534894.606562813 bbr 50.873 0.503 110 1460 12.900000 50 10082798 10132437 0 6943 6985 34 0
2025-12-08T00:57:46.537747 534895.116170819 bbr 50.504 0.103 106 1460 12.600000 50 10411298 10460937 0 7168 7267 34 0
2025-12-08T00:57:47.051789 534895.630222552 bbr 50.297 0.082 104 1460 12.700000 50 10992378 11055157 0 7575 7705 43 0
2025-12-08T00:57:47.566353 534896.144789939 bbr 50.643 0.167 110 1460 12.700000 50 11583678 11647917 0 7981 8115 44 0
2025-12-08T00:57:48.083223 534896.661795247 bbr 51.163 0.501 108 1460 12.600000 50 12226078 12290317 0 8421 8555 44 0
2025-12-08T00:57:48.605173 534897.183609480 bbr 50.594 0.212 108 1460 12.600000 50 12853878 12916657 0 8850 8985 43 0
2025-12-08T00:57:49.120314 534897.698811598 bbr 50.846 0.231 140 1460 12.600000 50 13391158 13452477 0 9217 9353 42 0
2025-12-08T00:57:49.648803 534898.227411726 bbr 50.728 0.154 108 1460 12.600000 50 14023338 14087577 0 9652 9786 44 0
2025-12-08T00:57:50.164736 534898.743208579 bbr 50.311 0.034 110 1460 12.600000 50 14664278 14728517 0 10091 10225 44 0
2025-12-08T00:57:50.673824 534899.252245440 bbr 50.649 0.248 110 1460 12.700000 50 15311058 15373837 0 10533 10668 43 0
2025-12-08T00:57:51.191927 534899.770353543 bbr 50.643 0.066 108 1460 12.600000 50 15938858 16003097 0 10964 11098 44 0
2025-12-08T00:57:51.711150 534900.289582542 bbr 50.727 0.215 110 1460 12.600000 50 16573958 16638197 0 11399 11533 44 0
2025-12-08T00:57:52.225826 534900.804247521 bbr 50.369 0.083 106 1460 12.700000 50 17214898 17279137 0 11838 11972 44 0
2025-12-08T00:57:52.735656 534901.314077774 bbr 52.995 2.361 106 1460 12.600000 50 17857298 17914237 0 12273 12412 39 0
2025-12-08T00:57:53.245208 534901.823649277 bbr 50.574 0.090 118 1460 12.600000 50 18477798 18542037 0 12703 12837 44 0
2025-12-08T00:57:53.757870 534902.336296899 bbr 50.557 0.059 108 1460 12.600000 50 19120198 19184437 0 13143 13277 44 0
2025-12-08T00:57:54.274735 534902.853191705 bbr 51.301 0.676 114 1460 12.600000 50 19755298 19818077 0 13577 13712 43 0
2025-12-08T00:57:54.793826 534903.372340476 bbr 50.561 0.077 106 1460 12.600000 50 20386018 20450257 0 14010 14144 44 0
2025-12-08T00:57:55.308900 534903.887322636 bbr 50.715 0.130 108 1460 12.600000 50 21019658 21083897 0 14444 14578 44 0
2025-12-08T00:57:55.820187 534904.398672930 bbr 50.493 0.059 108 1460 12.700000 50 21654758 21718997 0 14879 15013 44 0
2025-12-08T00:57:56.335421 534904.913894162 bbr 50.580 0.125 118 1460 12.600000 50 22291318 22355557 0 15315 15449 44 0
2025-12-08T00:57:56.852007 534905.430457082 bbr 50.585 0.349 108 1460 12.600000 50 22930798 22995037 0 15753 15887 44 0
2025-12-08T00:57:57.363858 534905.942388522 bbr 53.967 2.670 116 1460 12.600000 50 23564438 23606777 0 16172 16321 29 0
2025-12-08T00:57:57.893540 534906.471958370 bbr 50.590 0.266 116 1460 12.600000 50 24176178 24238957 0 16605 16740 43 0
2025-12-08T00:57:58.409384 534906.988055158 bbr 52.082 1.248 116 1460 12.600000 50 24814198 24863837 0 17033 17177 34 0
2025-12-08T00:57:58.931907 534907.510356439 bbr 52.309 1.678 120 1460 12.600000 50 25430318 25485797 0 17459 17599 38 0
