wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T00:42:49.869685 533998.448598287 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24326 24325 0 0
2025-12-08T00:42:49.869685 533998.448598287 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22081 22068 0 17520
2025-12-08T00:42:50.376972 533998.955426527 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24326 24325 0 0
2025-12-08T00:42:50.376972 533998.955426527 reno 57.831 3.407 88 1460 35.500000 65535 283278 346057 0 240 196 43 0
2025-12-08T00:42:50.376972 533998.955426527 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22081 22068 0 17520
2025-12-08T00:42:51.151130 533999.729623975 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24326 24325 0 0
2025-12-08T00:42:51.151130 533999.729623975 reno 62.179 2.848 88 1460 33.100000 65535 908158 970937 0 668 624 43 0
2025-12-08T00:42:51.151130 533999.729623975 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22081 22068 0 17520
2025-12-08T00:42:51.676332 534000.254760715 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24326 24325 0 0
2025-12-08T00:42:51.676332 534000.254760715 reno 52.802 0.535 88 1460 38.900000 65535 1483398 1546177 0 1062 1018 43 0
2025-12-08T00:42:51.676332 534000.254760715 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22081 22068 0 17520
2025-12-08T00:42:52.193245 534000.771654205 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24327 24326 0 0
2025-12-08T00:42:52.193245 534000.771654205 reno 53.733 0.641 88 1460 38.300000 65535 2089298 2152077 0 1477 1433 43 0
2025-12-08T00:42:52.193245 534000.771654205 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22082 22069 0 17520
2025-12-08T00:42:52.701990 534001.280424817 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24327 24326 0 0
2025-12-08T00:42:52.701990 534001.280424817 reno 52.325 0.662 88 1460 39.300000 65535 2702498 2765277 0 1897 1853 43 0
2025-12-08T00:42:52.701990 534001.280424817 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22082 22069 0 17520
2025-12-08T00:42:53.221365 534001.799779539 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24327 24326 0 0
2025-12-08T00:42:53.221365 534001.799779539 reno 51.390 0.570 88 1460 40.000000 65535 3322998 3387237 0 2323 2278 44 0
2025-12-08T00:42:53.221365 534001.799779539 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22082 22069 0 17520
2025-12-08T00:42:53.737392 534002.315894177 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24327 24326 0 0
2025-12-08T00:42:53.737392 534002.315894177 reno 58.318 1.710 88 1460 35.200000 65535 3911378 3975617 0 2726 2681 44 0
2025-12-08T00:42:53.737392 534002.315894177 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22082 22069 0 17520
2025-12-08T00:42:54.252239 534002.830689974 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24327 24326 0 0
2025-12-08T00:42:54.252239 534002.830689974 reno 52.084 0.731 88 1460 39.500000 65535 4528958 4591737 0 3148 3104 43 0
2025-12-08T00:42:54.252239 534002.830689974 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22082 22069 0 17520
2025-12-08T00:42:54.772043 534003.350535270 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24327 24326 0 0
2025-12-08T00:42:54.772043 534003.350535270 reno 55.656 0.731 88 1460 36.900000 65535 5136318 5199097 0 3564 3520 43 0
2025-12-08T00:42:54.772043 534003.350535270 reno 52.610 0.599 45 1460 12.000000 22 32212018 32229537 1 22082 22069 0 17520
2025-12-08T00:42:55.292097 534003.870610561 reno 54.996 1.061 89 1460 37.800000 65535 35501398 35501397 1 24327 24326 0 0
