wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T00:09:03.893358 531972.471792268 reno 11.941 0.526 88 1460 172.000000 65535 981158 1045397 0 719 689 44 0
2025-12-08T00:09:04.400776 531972.979283487 reno 11.333 0.298 88 1460 181.000000 65535 3013478 3071877 0 2107 2082 40 0
2025-12-08T00:09:04.920410 531973.498848123 reno 10.703 0.169 88 1460 192.000000 65535 5450218 5508617 0 3776 3770 40 0
2025-12-08T00:09:05.430327 531974.008940035 reno 11.918 0.530 88 1460 172.000000 65535 7943898 7990617 0 5476 5504 32 0
2025-12-08T00:09:05.967214 531974.545702277 reno 12.691 0.826 88 1460 162.000000 65535 10582118 10646357 0 7295 7340 44 0
2025-12-08T00:09:06.482085 531975.060549547 reno 11.151 0.218 88 1460 184.000000 65535 12988198 13034917 0 8931 8998 32 0
2025-12-08T00:09:06.994172 531975.572614893 reno 11.889 0.285 88 1460 173.000000 65535 15605978 15668757 0 10735 10795 43 0
2025-12-08T00:09:07.509399 531976.087997224 reno 11.470 0.261 88 1460 179.000000 65535 18033958 18098197 0 12399 12459 44 0
2025-12-08T00:09:08.018495 531976.596966223 reno 10.977 0.808 88 1460 187.000000 65535 20679478 20734957 0 14205 14309 38 0
2025-12-08T00:09:08.544473 531977.123644353 reno 16.789 6.838 88 1460 122.000000 65535 22613978 22630037 0 15503 15655 11 0
2025-12-08T00:09:09.107370 531977.685786446 reno 11.067 0.282 88 1460 186.000000 65535 23317698 23317697 0 15974 16215 0 0
2025-12-08T00:09:09.626765 531978.205179470 reno 10.725 0.172 88 1460 192.000000 65535 24040398 24054997 0 16479 16796 10 0
2025-12-08T00:09:10.313134 531978.891951607 reno 15.102 1.099 45 1460 41.800000 44 25811378 25878537 0 17728 18143 44 2920
2025-12-08T00:09:11.125493 531979.704217269 reno 11.045 0.386 45 1460 57.100000 44 27669958 27735657 0 19000 19587 43 2920
2025-12-08T00:09:11.644582 531980.222991405 reno 10.710 0.162 45 1460 58.900000 44 29937338 29998657 0 20550 21418 40 2920
2025-12-08T00:09:12.160150 531980.738591746 reno 10.348 0.209 45 1460 60.900000 44 32597458 32655857 0 22370 23411 38 2920
2025-12-08T00:09:12.668339 531981.246984098 reno 11.035 0.390 45 1460 57.200000 44 35057558 35124717 0 24061 25250 44 2920
2025-12-08T00:09:13.180917 531981.759382189 reno 12.126 0.664 45 1460 52.000000 44 37694318 37758557 0 25865 27269 42 2920
2025-12-08T00:09:13.715646 531982.294083828 reno 18.009 2.164 45 1460 35.000000 44 39122198 39189357 0 26845 28283 44 2920
2025-12-08T00:09:14.350022 531982.928664873 reno 15.524 1.497 45 1460 40.600000 44 40322318 40341297 0 27634 29201 11 2920
