wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T01:07:27.671118 535476.249851777 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:27.671118 535476.249851777 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:28.181026 535476.759443722 vegas 53.155 0.547 88 1460 38.700000 65535 112458 176697 0 124 79 44 0
2025-12-08T01:07:28.181026 535476.759443722 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:28.181026 535476.759443722 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:28.688277 535477.266721645 vegas 52.505 0.685 265 1460 70.700000 262 754858 819097 0 564 519 44 0
2025-12-08T01:07:28.688277 535477.266721645 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:28.688277 535477.266721645 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:29.203594 535477.782030467 vegas 52.622 0.738 269 1460 71.600000 262 1333018 1397257 0 960 915 44 0
2025-12-08T01:07:29.203594 535477.782030467 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:29.203594 535477.782030467 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:29.713194 535478.291837259 vegas 51.076 0.305 276 1460 75.700000 262 1953518 2017757 0 1385 1340 44 0
2025-12-08T01:07:29.713194 535478.291837259 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:29.713194 535478.291837259 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:30.230043 535478.808487187 vegas 51.244 0.581 286 1460 78.200000 262 2590078 2649937 0 1818 1776 41 0
2025-12-08T01:07:30.230043 535478.808487187 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:30.230043 535478.808487187 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:30.740076 535479.318516078 vegas 53.542 3.735 295 1460 77.200000 262 3200358 3264597 0 2239 2194 44 0
2025-12-08T01:07:30.740076 535479.318516078 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:30.740076 535479.318516078 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:31.248647 535479.827250738 vegas 51.224 0.394 303 1460 82.900000 262 3839838 3904077 0 2677 2632 44 0
2025-12-08T01:07:31.248647 535479.827250738 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:31.248647 535479.827250738 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:31.762346 535480.340770076 vegas 50.622 0.329 312 1460 86.400000 262 4480778 4545017 0 3116 3071 44 0
2025-12-08T01:07:31.762346 535480.340770076 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:31.762346 535480.340770076 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:32.268850 535480.847418940 vegas 58.928 1.141 323 1460 76.800000 262 5124638 5188877 0 3557 3512 44 0
2025-12-08T01:07:32.268850 535480.847418940 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:32.268850 535480.847418940 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:32.779096 535481.357515332 vegas 50.629 0.172 332 1460 91.900000 262 5765578 5829817 0 3996 3951 44 0
2025-12-08T01:07:32.779096 535481.357515332 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:32.779096 535481.357515332 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:33.285556 535481.864202406 vegas 50.522 0.051 342 1460 94.900000 262 6407978 6472217 0 4436 4391 44 0
2025-12-08T01:07:33.285556 535481.864202406 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:33.285556 535481.864202406 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:33.797692 535482.376123485 vegas 51.193 0.360 352 1460 96.400000 264 7051838 7116077 0 4877 4832 44 0
2025-12-08T01:07:33.797692 535482.376123485 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:33.797692 535482.376123485 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:34.308680 535482.887113196 vegas 51.568 0.423 361 1460 98.100000 270 7694238 7758477 0 5317 5272 44 0
2025-12-08T01:07:34.308680 535482.887113196 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:34.308680 535482.887113196 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:34.836589 535483.415219206 vegas 51.120 0.046 370 1460 101.000000 277 8336638 8400877 0 5757 5712 44 0
2025-12-08T01:07:34.836589 535483.415219206 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:34.836589 535483.415219206 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:35.349249 535483.927683658 vegas 51.272 0.240 378 1460 103.000000 283 8977578 9041817 0 6196 6151 44 0
2025-12-08T01:07:35.349249 535483.927683658 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:35.349249 535483.927683658 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:35.883399 535484.462924325 vegas 68.916 6.436 384 1460 78.100000 288 9663778 9728017 0 6666 6621 44 0
2025-12-08T01:07:35.883399 535484.462924325 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:35.883399 535484.462924325 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:36.565820 535485.144651661 vegas 53.352 0.191 385 1460 101.000000 288 10294498 10358737 0 7098 7053 44 0
2025-12-08T01:07:36.565820 535485.144651661 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:36.565820 535485.144651661 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:37.097405 535485.675903211 vegas 51.846 0.325 388 1460 105.000000 291 10938358 11002597 0 7539 7494 44 0
2025-12-08T01:07:37.097405 535485.675903211 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:37.097405 535485.675903211 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:37.635542 535486.216211033 vegas 51.668 0.210 389 1460 106.000000 294 11487318 11547177 0 7912 7870 41 0
2025-12-08T01:07:37.635542 535486.216211033 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:37.635542 535486.216211033 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:38.199749 535486.778175771 vegas 53.916 0.145 398 1460 103.000000 298 12166218 12230457 0 8380 8335 44 0
2025-12-08T01:07:38.199749 535486.778175771 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:38.199749 535486.778175771 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:38.716493 535487.295164956 vegas 55.251 1.039 401 1460 102.000000 301 12735618 12799857 0 8770 8725 44 0
2025-12-08T01:07:38.716493 535487.295164956 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:38.716493 535487.295164956 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:39.234367 535487.812919703 vegas 54.431 0.902 399 1460 103.000000 301 13378018 13442257 0 9210 9165 44 0
2025-12-08T01:07:39.234367 535487.812919703 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:39.234367 535487.812919703 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:39.759817 535488.338306148 vegas 51.269 0.599 403 1460 110.000000 301 14020418 14084657 0 9650 9605 44 0
2025-12-08T01:07:39.759817 535488.338306148 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:39.759817 535488.338306148 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:40.270974 535488.849516614 vegas 52.616 0.798 409 1460 109.000000 306 14604418 14665737 0 10048 10005 42 0
2025-12-08T01:07:40.270974 535488.849516614 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:40.270974 535488.849516614 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:40.793178 535489.371863019 vegas 51.273 0.253 412 1460 113.000000 309 15265798 15330037 0 10503 10458 44 0
2025-12-08T01:07:40.793178 535489.371863019 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:40.793178 535489.371863019 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:41.327888 535489.906310151 vegas 51.561 0.332 419 1460 114.000000 313 15918418 15981197 0 10949 10905 43 0
2025-12-08T01:07:41.327888 535489.906310151 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:41.327888 535489.906310151 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:41.852512 535490.430936406 vegas 50.774 0.241 429 1460 118.000000 321 16560818 16625057 0 11390 11345 44 0
2025-12-08T01:07:41.852512 535490.430936406 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:41.852512 535490.430936406 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:42.369471 535490.949817903 vegas 52.143 1.086 436 1460 117.000000 327 17210518 17249937 0 11818 11798 27 0
2025-12-08T01:07:42.369471 535490.949817903 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:42.369471 535490.949817903 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:42.975728 535491.554144467 vegas 50.805 0.108 442 1460 122.000000 331 17781378 17845617 0 12226 12218 44 0
2025-12-08T01:07:42.975728 535491.554144467 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:42.975728 535491.554144467 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:43.484797 535492.063782423 vegas 53.232 1.216 448 1460 118.000000 336 18458818 18523057 0 12690 12682 44 0
2025-12-08T01:07:43.484797 535492.063782423 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:43.484797 535492.063782423 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:44.057208 535492.635717244 vegas 51.081 0.451 456 1460 125.000000 342 19127498 19191737 0 13148 13140 44 0
2025-12-08T01:07:44.057208 535492.635717244 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:44.057208 535492.635717244 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:44.586734 535493.165624126 vegas 50.731 0.383 465 1460 128.000000 348 19803478 19866257 0 13610 13603 43 0
2025-12-08T01:07:44.586734 535493.165624126 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:44.586734 535493.165624126 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:45.112723 535493.691171115 vegas 52.342 0.672 472 1460 126.000000 354 20445878 20510117 0 14051 14043 44 0
2025-12-08T01:07:45.112723 535493.691171115 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:45.112723 535493.691171115 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:45.624546 535494.202970491 vegas 50.967 0.231 476 1460 131.000000 357 21086818 21151057 0 14490 14482 44 0
2025-12-08T01:07:45.624546 535494.202970491 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:45.624546 535494.202970491 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:46.134276 535494.712706241 vegas 50.715 0.160 481 1460 133.000000 361 21700018 21764257 0 14910 14902 44 0
2025-12-08T01:07:46.134276 535494.712706241 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:46.134276 535494.712706241 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:46.645093 535495.223607501 vegas 51.027 0.766 485 1460 133.000000 363 22349718 22413957 0 15355 15347 44 0
2025-12-08T01:07:46.645093 535495.223607501 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25146 25144 0 0
2025-12-08T01:07:46.645093 535495.223607501 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:47.162901 535495.741419276 vegas 52.124 0.688 492 1460 132.000000 369 22992118 23056357 0 15795 15787 44 0
