wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T00:15:04.186839 532332.765405056 bbr 12.897 1.018 150 1460 62.300000 78 1716998 1781237 0 1223 1187 44 0
2025-12-08T00:15:04.763854 532333.342912682 bbr 66.394 68.006 120 1460 42.900000 78 2985738 3012017 0 2066 2056 14 5840
2025-12-08T00:15:05.383863 532333.962494552 bbr 11.653 0.359 126 1460 62.200000 78 5275018 5342177 0 3662 3624 42 5840
2025-12-08T00:15:05.919845 532334.498276635 bbr 11.086 0.544 120 1460 61.700000 78 7473778 7543857 0 5170 5131 44 5840
2025-12-08T00:15:06.428955 532335.007431279 bbr 10.398 0.079 118 1460 62.000000 78 10011258 10081337 0 6908 6870 44 5840
2025-12-08T00:15:06.937687 532335.516103599 bbr 10.813 0.292 124 1460 61.100000 78 12412958 12418797 0 8509 8661 0 5840
2025-12-08T00:15:07.455573 532336.033995794 bbr 10.690 0.149 120 1460 64.100000 78 14586898 14623397 0 10019 10240 21 5840
2025-12-08T00:15:07.971789 532336.550199602 bbr 10.309 0.014 120 1460 62.100000 78 16724338 16776897 0 11494 11936 32 5840
2025-12-08T00:15:08.480738 532337.059957776 bbr 10.939 0.099 128 1460 59.900000 78 19140638 19210717 0 13161 13731 44 5840
2025-12-08T00:15:09.031010 532337.609424528 bbr 10.319 0.012 124 1460 63.600000 78 21435758 21491237 0 14723 15414 34 5840
2025-12-08T00:15:09.537912 532338.116442417 bbr 10.325 0.029 118 1460 62.000000 78 23694378 23757157 0 16275 17106 39 5840
2025-12-08T00:15:10.050729 532338.629144662 bbr 10.282 0.018 120 1460 62.100000 78 25608438 25672677 0 17587 18549 40 5840
2025-12-08T00:15:10.557750 532339.136174300 bbr 10.285 0.043 120 1460 63.200000 78 28183878 28243737 0 19348 20520 37 5840
2025-12-08T00:15:11.066191 532339.646884497 bbr 10.353 0.094 120 1460 62.200000 78 30436658 30442497 0 20854 22176 0 5840
2025-12-08T00:15:11.592880 532340.171314197 bbr 10.379 0.048 120 1460 61.300000 78 32230998 32282097 0 22114 23592 31 5840
2025-12-08T00:15:12.104038 532340.682832337 bbr 10.484 0.098 120 1460 60.600000 78 33920218 33977157 0 23275 24927 35 5840
2025-12-08T00:15:12.632256 532341.210958303 bbr 10.515 0.205 88 1460 47.700000 78 35593378 35629877 0 24407 26322 21 5840
2025-12-08T00:15:13.150009 532341.728595249 bbr 10.318 0.062 120 1460 61.800000 78 37110318 37116157 0 25425 27553 0 5840
2025-12-08T00:15:13.662425 532342.240845416 bbr 10.471 0.151 80 1460 42.100000 78 38193638 38203857 0 26170 28483 3 5840
2025-12-08T00:15:14.174988 532342.753650948 bbr 10.359 0.055 118 1460 60.600000 78 39354338 39399597 0 26989 29409 27 5840
2025-12-08T00:15:14.688203 532343.266630394 bbr 10.656 0.114 120 1460 63.200000 78 41128238 41134077 0 28177 30884 0 5840
2025-12-08T00:15:15.205985 532343.784577666 bbr 10.648 0.159 120 1460 61.700000 78 43077338 43125517 0 29541 32446 29 5840
2025-12-08T00:15:15.729141 532344.307549764 bbr 10.299 0.024 136 1460 61.300000 78 45464438 45533057 0 31190 34348 43 5840
2025-12-08T00:15:16.239542 532344.817950463 bbr 10.360 0.072 120 1460 62.400000 78 47841318 47904097 0 32814 36195 39 5840
2025-12-08T00:15:16.749039 532345.327529427 bbr 10.453 0.135 124 1460 63.300000 78 50466398 50520417 0 34606 38231 33 5840
