wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T00:33:33.468107 533442.046961154 vegas 12.041 0.572 275 1460 320.000000 270 1080438 1144677 0 787 743 44 0
2025-12-08T00:33:33.989662 533442.568250835 vegas 10.464 0.102 281 1460 376.000000 270 3906998 3971237 0 2723 2679 44 0
2025-12-08T00:33:34.751620 533443.330603115 vegas 18.862 7.097 270 1460 253.000000 269 5604978 5669217 0 3886 3843 44 0
2025-12-08T00:33:35.846713 533444.425738607 vegas 11.036 0.187 290 1460 368.000000 261 8336638 8400877 0 5757 5714 44 0
2025-12-08T00:33:36.360609 533444.939128656 vegas 12.032 0.553 302 1460 352.000000 261 11388038 11450817 0 7846 7804 43 0
2025-12-08T00:33:36.892890 533445.471313206 vegas 10.398 0.076 327 1460 441.000000 261 14086118 14102177 0 9662 9676 11 0
2025-12-08T00:33:37.400325 533445.978982842 vegas 10.633 0.163 260 1460 343.000000 257 15054098 15118337 0 10359 10340 44 0
2025-12-08T00:33:37.937754 533446.516172338 vegas 10.716 0.185 289 1460 378.000000 257 17749258 17813497 0 12205 12187 44 0
2025-12-08T00:33:38.453234 533447.031680129 vegas 11.590 0.048 306 1460 370.000000 257 20188918 20251697 0 13875 13859 43 0
2025-12-08T00:33:38.969095 533447.547538619 vegas 11.708 0.286 292 1460 350.000000 257 22790638 22853417 0 15657 15757 43 0
2025-12-08T00:33:39.480887 533448.059315149 vegas 10.805 0.119 289 1460 375.000000 257 25258038 25258037 0 17304 17560 0 0
2025-12-08T00:33:39.989555 533448.568467088 vegas 10.820 0.179 302 1460 391.000000 257 27449498 27513737 0 18849 19088 44 0
2025-12-08T00:33:40.515632 533449.094053684 vegas 10.647 0.214 309 1460 407.000000 257 30022018 30068737 0 20599 21111 32 0
2025-12-08T00:33:41.029573 533449.608032657 vegas 10.402 0.078 330 1460 445.000000 257 32492338 32528837 0 22284 22921 25 0
2025-12-08T00:33:41.536720 533450.115271995 vegas 10.490 0.066 331 1460 442.000000 257 34949518 35013757 0 23986 24825 44 0
2025-12-08T00:33:42.050123 533450.628558327 vegas 10.680 0.040 329 1460 432.000000 257 37536638 37596497 0 25755 26673 41 0
2025-12-08T00:33:42.574664 533451.153226378 vegas 16.008 0.411 329 1460 288.000000 257 40104778 40166097 0 27515 28508 42 0
2025-12-08T00:33:43.105576 533451.684225915 vegas 15.948 0.346 333 1460 293.000000 257 42824758 42887537 0 29379 30401 43 0
2025-12-08T00:33:43.879961 533452.463317248 vegas 13.826 0.341 299 1460 303.000000 257 44994318 45058557 0 30866 31888 44 0
2025-12-08T00:33:44.762422 533453.341413747 vegas 57.958 0.446 263 1460 63.600000 257 47232498 47296737 0 32399 33421 44 0
2025-12-08T00:33:45.564941 533454.143581182 vegas 11.681 0.411 253 1460 320.000000 241 50123298 50158337 0 34359 35416 24 0
2025-12-08T00:33:46.092530 533454.670955548 vegas 10.529 0.105 280 1460 373.000000 241 52184818 52247597 0 35790 36905 43 0
2025-12-08T00:33:46.604036 533455.182453583 vegas 10.759 0.097 287 1460 374.000000 241 54568998 54633237 0 37424 38691 44 0
2025-12-08T00:33:47.111943 533455.690369347 vegas 11.064 0.813 304 1460 385.000000 241 56652418 56652417 0 38807 40200 0 0
