wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T01:18:25.252787 536133.831855123 vegas 50.622 0.036 485 1460 134.000000 366 37079658 37079657 1 25409 25407 0 0
2025-12-08T01:18:25.252787 536133.831855123 vegas 51.027 0.344 371 1460 102.000000 277 35352478 35361237 1 24227 24219 0 8760
2025-12-08T01:18:25.765139 536134.343619360 vegas 51.508 0.168 132 1460 59.900000 65535 176698 240937 0 168 123 44 0
2025-12-08T01:18:25.765139 536134.343619360 vegas 50.622 0.036 485 1460 134.000000 366 37079658 37079657 1 25409 25407 0 0
2025-12-08T01:18:25.765139 536134.343619360 vegas 51.027 0.344 371 1460 102.000000 277 35352478 35361237 1 24227 24219 0 8760
2025-12-08T01:18:26.273819 536134.852259828 vegas 50.509 0.066 477 1460 132.000000 476 807418 871657 0 600 555 44 0
2025-12-08T01:18:26.273819 536134.852259828 vegas 50.622 0.036 485 1460 134.000000 366 37079658 37079657 1 25409 25407 0 0
2025-12-08T01:18:26.273819 536134.852259828 vegas 51.027 0.344 371 1460 102.000000 277 35352478 35361237 1 24227 24219 0 8760
2025-12-08T01:18:26.790130 536135.368590719 vegas 65.429 0.322 484 1460 104.000000 476 1448358 1505297 0 1034 994 39 0
2025-12-08T01:18:26.790130 536135.368590719 vegas 50.622 0.036 485 1460 134.000000 366 37079658 37079657 1 25409 25407 0 0
2025-12-08T01:18:26.790130 536135.368590719 vegas 51.027 0.344 371 1460 102.000000 277 35352478 35361237 1 24227 24219 0 8760
2025-12-08T01:18:27.298927 536135.877500264 vegas 51.529 0.736 486 1460 132.000000 476 2039658 2103897 0 1444 1399 44 0
2025-12-08T01:18:27.298927 536135.877500264 vegas 50.622 0.036 485 1460 134.000000 366 37079658 37079657 1 25409 25407 0 0
2025-12-08T01:18:27.298927 536135.877500264 vegas 51.027 0.344 371 1460 102.000000 277 35352478 35361237 1 24228 24220 0 8760
2025-12-08T01:18:27.810077 536136.388512681 vegas 50.818 0.061 496 1460 137.000000 476 2682058 2746297 0 1884 1839 44 0
2025-12-08T01:18:27.810077 536136.388512681 vegas 50.622 0.036 485 1460 134.000000 366 37079658 37079657 1 25409 25407 0 0
2025-12-08T01:18:27.810077 536136.388512681 vegas 51.027 0.344 371 1460 102.000000 277 35352478 35361237 1 24228 24220 0 8760
2025-12-08T01:18:28.322266 536136.900791281 vegas 50.992 0.047 502 1460 138.000000 476 3324458 3388697 0 2324 2279 44 0
2025-12-08T01:18:28.322266 536136.900791281 vegas 50.622 0.036 485 1460 134.000000 366 37079658 37079657 1 25409 25407 0 0
2025-12-08T01:18:28.322266 536136.900791281 vegas 51.027 0.344 371 1460 102.000000 277 35352478 35361237 1 24228 24220 0 8760
2025-12-08T01:18:28.835557 536137.413998110 vegas 51.033 0.217 510 1460 140.000000 476 3966858 4031097 0 2764 2719 44 0
