wall_time monotonic algo rtt_ms rtt_var_ms cwnd mss pacing_mbps ssthresh bytes_acked bytes_sent bytes_received segs_out segs_in unacked retrans_total
2025-12-08T01:06:54.905265 535443.484037354 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25142 25140 0 0
2025-12-08T01:06:54.905265 535443.484037354 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:55.414164 535443.992597999 vegas 52.578 0.513 88 1460 39.100000 65535 112458 176697 0 124 79 44 0
2025-12-08T01:06:55.414164 535443.992597999 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25142 25140 0 0
2025-12-08T01:06:55.414164 535443.992597999 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:55.921459 535444.499974590 vegas 51.618 0.384 309 1460 83.900000 305 754858 819097 0 564 519 44 0
2025-12-08T01:06:55.921459 535444.499974590 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25142 25140 0 0
2025-12-08T01:06:55.921459 535444.499974590 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:56.431456 535445.009920887 vegas 51.238 0.649 315 1460 86.200000 305 1397258 1461497 0 1004 959 44 0
2025-12-08T01:06:56.431456 535445.009920887 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25142 25140 0 0
2025-12-08T01:06:56.431456 535445.009920887 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:56.942440 535445.520875056 vegas 50.636 0.103 322 1460 89.100000 305 2039658 2103897 0 1444 1399 44 0
2025-12-08T01:06:56.942440 535445.520875056 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:06:56.942440 535445.520875056 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:57.450784 535446.029199886 vegas 51.567 0.265 329 1460 89.400000 305 2682058 2746297 0 1884 1839 44 0
2025-12-08T01:06:57.450784 535446.029199886 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:06:57.450784 535446.029199886 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:57.964942 535446.543384357 vegas 50.964 0.302 338 1460 93.000000 305 3324458 3388697 0 2324 2279 44 0
2025-12-08T01:06:57.964942 535446.543384357 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:06:57.964942 535446.543384357 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:58.474911 535447.053331982 vegas 51.417 0.204 346 1460 94.300000 305 3966858 4031097 0 2764 2719 44 0
2025-12-08T01:06:58.474911 535447.053331982 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:06:58.474911 535447.053331982 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:58.986821 535447.565236682 vegas 50.365 0.078 352 1460 98.000000 305 4609258 4673497 0 3204 3159 44 0
2025-12-08T01:06:58.986821 535447.565236682 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:06:58.986821 535447.565236682 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:06:59.493060 535448.071554928 vegas 51.245 0.305 359 1460 98.200000 305 5251658 5315897 0 3644 3599 44 0
2025-12-08T01:06:59.493060 535448.071554928 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:06:59.493060 535448.071554928 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:00.009069 535448.587479118 vegas 50.907 0.422 364 1460 100.000000 305 5894058 5958297 0 4084 4039 44 0
2025-12-08T01:07:00.009069 535448.587479118 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:07:00.009069 535448.587479118 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:00.517458 535449.095989997 vegas 50.756 0.207 374 1460 103.000000 305 6524778 6586097 0 4514 4471 42 0
2025-12-08T01:07:00.517458 535449.095989997 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25143 25141 0 0
2025-12-08T01:07:00.517458 535449.095989997 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:01.030179 535449.608603708 vegas 50.897 0.311 382 1460 105.000000 305 7126298 7190537 0 4928 4883 44 0
2025-12-08T01:07:01.030179 535449.608603708 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25144 25142 0 0
2025-12-08T01:07:01.030179 535449.608603708 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:01.542796 535450.121238169 vegas 52.187 0.585 386 1460 104.000000 305 7758478 7822717 0 5361 5316 44 0
2025-12-08T01:07:01.542796 535450.121238169 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25144 25142 0 0
2025-12-08T01:07:01.542796 535450.121238169 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:02.056316 535450.634728865 vegas 50.924 0.144 392 1460 108.000000 305 8400878 8465117 0 5801 5756 44 0
2025-12-08T01:07:02.056316 535450.634728865 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25144 25142 0 0
2025-12-08T01:07:02.056316 535450.634728865 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
2025-12-08T01:07:02.571809 535451.150330480 vegas 51.950 0.302 397 1460 107.000000 305 9041818 9106057 0 6240 6195 44 0
2025-12-08T01:07:02.571809 535451.150330480 vegas 50.493 0.065 588 1460 163.000000 441 36698598 36698597 1 25144 25142 0 0
2025-12-08T01:07:02.571809 535451.150330480 vegas 51.560 0.500 765 1460 208.000000 702 37114698 37114697 1 25432 25431 0 0
